Year;Economy;Economy Label;Flow;Flow Label;Direction;Direction Label;US$ at current prices in millions;US$ at current prices in millions Footnote;US$ at current prices in millions Missing value;US$ at current prices per capita;US$ at current prices per capita Footnote;US$ at current prices per capita Missing value;Percentage of total world;Percentage of total world Footnote;Percentage of total world Missing value;Percentage of Gross Domestic Product;Percentage of Gross Domestic Product Footnote;Percentage of Gross Domestic Product Missing value;Percentage of Gross Fixed Capital Formation;Percentage of Gross Fixed Capital Formation Footnote;Percentage of Gross Fixed Capital Formation Missing value
2011;840;United States;9;Stock;2;Outward;4514327;;;14372;;;22;;;29;;;154;;
2011;841;United States of America including Puerto Rico;8;Flow;1;Inward;229862;;;;;No value reported or collected;14;;;1;;;8;;
2011;841;United States of America including Puerto Rico;8;Flow;2;Outward;396569;;;;;No value reported or collected;24;;;3;;;14;;
2011;841;United States of America including Puerto Rico;9;Stock;1;Inward;3498726;;;;;No value reported or collected;17;;;22;;;119;;
2011;841;United States of America including Puerto Rico;9;Stock;2;Outward;4514327;;;;;No value reported or collected;22;;;29;;;154;;
2011;858;Uruguay;8;Flow;1;Inward;2504;;;753;;;0;;;5;;;27;;
2011;858;Uruguay;8;Flow;2;Outward;-7;;;-2;;;0;;;0;;;0;;
2011;858;Uruguay;9;Stock;1;Inward;15147;;;4553;;;0;;;31;;;166;;
2011;858;Uruguay;9;Stock;2;Outward;354;;;107;;;0;;;1;;;4;;
2011;860;Uzbekistan;8;Flow;1;Inward;1615;;;56;;;0;;;3;;;13;;
2011;860;Uzbekistan;8;Flow;2;Outward;4;;;0;;;0;;;0;;;0;;
2011;860;Uzbekistan;9;Stock;1;Inward;4124;;;143;;;0;;;7;;;33;;
2011;860;Uzbekistan;9;Stock;2;Outward;155;;;5;;;0;;;0;;;1;;
2011;548;Vanuatu;8;Flow;1;Inward;70;Asset/liability basis,;;289;;;0;;;9;;;33;;
2011;548;Vanuatu;8;Flow;2;Outward;1;Asset/liability basis,;;4;;;0;;;0;;;0;;
2011;548;Vanuatu;9;Stock;1;Inward;519;Asset/liability basis,;;2133;;;0;;;66;;;245;;
2011;548;Vanuatu;9;Stock;2;Outward;23;Asset/liability basis,;;96;;;0;;;3;;;11;;
2011;862;Venezuela (Bolivarian Rep, of);8;Flow;1;Inward;5740;;;197;;;0;;;2;;;10;;
2011;862;Venezuela (Bolivarian Rep, of);8;Flow;2;Outward;-370;;;-13;;;0;;;0;;;-1;;
2011;862;Venezuela (Bolivarian Rep, of);9;Stock;1;Inward;40206;;;1378;;;0;;;13;;;72;;
2011;862;Venezuela (Bolivarian Rep, of);9;Stock;2;Outward;22357;;;766;;;0;;;7;;;40;;
2011;704;Viet Nam;8;Flow;1;Inward;7519;;;85;;;0;;;4;;;14;;
2011;704;Viet Nam;8;Flow;2;Outward;950;;;11;;;0;;;1;;;2;;
2011;704;Viet Nam;9;Stock;1;Inward;64523;;;729;;;0;;;37;;;122;;
2011;704;Viet Nam;9;Stock;2;Outward;3184;;;36;;;0;;;2;;;6;;
2011;887;Yemen;8;Flow;1;Inward;-518;;;-19;;;0;;;-2;;;-11;;
2011;887;Yemen;8;Flow;2;Outward;58;;;2;;;0;;;0;;;1;;
2011;887;Yemen;9;Stock;1;Inward;4339;;;157;;;0;;;14;;;90;;
2011;887;Yemen;9;Stock;2;Outward;629;;;23;;;0;;;2;;;13;;
2011;890;Yugoslavia, Soc, Fed, Rep, of;8;Flow;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
2011;890;Yugoslavia, Soc, Fed, Rep, of;8;Flow;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
2011;890;Yugoslavia, Soc, Fed, Rep, of;9;Stock;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
2011;890;Yugoslavia, Soc, Fed, Rep, of;9;Stock;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
2011;894;Zambia;8;Flow;1;Inward;1109;;;77;;;0;;;5;;;16;;
2011;894;Zambia;8;Flow;2;Outward;-1;;;0;;;0;;;0;;;0;;
2011;894;Zambia;9;Stock;1;Inward;8394;;;581;;;0;;;34;;;125;;
2011;894;Zambia;9;Stock;2;Outward;2530;;;175;;;0;;;10;;;38;;
2011;716;Zimbabwe;8;Flow;1;Inward;387;;;28;;;0;;;3;;;19;;
2011;716;Zimbabwe;8;Flow;2;Outward;43;;;3;;;0;;;0;;;2;;
2011;716;Zimbabwe;9;Stock;1;Inward;2202;;;162;;;0;;;16;;;107;;
2011;716;Zimbabwe;9;Stock;2;Outward;339;;;25;;;0;;;2;;;16;;
2011;2;Special economies;8;Flow;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
2011;2;Special economies;8;Flow;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
2011;2;Special economies;9;Stock;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
2011;2;Special economies;9;Stock;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
2011;251;France including French Guiana, Guadeloupe, Martinique, Mayotte, Monaco and Reunion;8;Flow;1;Inward;31642;;;480;;;2;;;1;;;5;;
2011;251;France including French Guiana, Guadeloupe, Martinique, Mayotte, Monaco and Reunion;8;Flow;2;Outward;51415;;;781;;;3;;;2;;;8;;
2011;251;France including French Guiana, Guadeloupe, Martinique, Mayotte, Monaco and Reunion;9;Stock;1;Inward;698871;;;10610;;;3;;;24;;;109;;
2011;251;France including French Guiana, Guadeloupe, Martinique, Mayotte, Monaco and Reunion;9;Stock;2;Outward;1247959;;;18946;;;6;;;44;;;194;;
2011;579;Norway including Svalbard and Jan Mayen Islands;8;Flow;1;Inward;11390;;;2300;;;1;;;2;;;11;;
2011;579;Norway including Svalbard and Jan Mayen Islands;8;Flow;2;Outward;18094;;;3653;;;1;;;4;;;17;;
2011;579;Norway including Svalbard and Jan Mayen Islands;9;Stock;1;Inward;178567;;;36053;;;1;;;36;;;166;;
2011;579;Norway including Svalbard and Jan Mayen Islands;9;Stock;2;Outward;193921;;;39152;;;1;;;39;;;181;;
2011;757;Switzerland including Liechtenstein;8;Flow;1;Inward;26415;;;3322;;;2;;;4;;;13;;
2011;757;Switzerland including Liechtenstein;8;Flow;2;Outward;48549;;;6106;;;3;;;7;;;24;;
2011;757;Switzerland including Liechtenstein;9;Stock;1;Inward;720566;;;90630;;;4;;;100;;;354;;
2011;757;Switzerland including Liechtenstein;9;Stock;2;Outward;1106215;;;139135;;;5;;;153;;;543;;
2011;926;United Kingdom including Channel Islands and Isle of Man;8;Flow;1;Inward;42200;;;662;;;3;;;2;;;10;;
2011;926;United Kingdom including Channel Islands and Isle of Man;8;Flow;2;Outward;95587;;;1499;;;6;;;4;;;23;;
2011;926;United Kingdom including Channel Islands and Isle of Man;9;Stock;1;Inward;1157504;;;18156;;;6;;;43;;;276;;
2011;926;United Kingdom including Channel Islands and Isle of Man;9;Stock;2;Outward;1728585;;;27114;;;8;;;65;;;412;;
2011;842;United States of America including Puerto Rico and United States Virgin Islands;8;Flow;1;Inward;229862;;;723;;;14;;;1;;;8;;
2011;842;United States of America including Puerto Rico and United States Virgin Islands;8;Flow;2;Outward;396569;;;1247;;;24;;;3;;;14;;
2011;842;United States of America including Puerto Rico and United States Virgin Islands;9;Stock;1;Inward;3498726;;;11006;;;17;;;22;;;119;;
2011;842;United States of America including Puerto Rico and United States Virgin Islands;9;Stock;2;Outward;4514327;;;14201;;;22;;;29;;;154;;
2011;5600;Asia and Oceania;8;Flow;1;Inward;537020;;;124;;;34;;;2;;;7;;
2011;5600;Asia and Oceania;8;Flow;2;Outward;490730;;;117;;;30;;;2;;;6;;
2011;5600;Asia and Oceania;9;Stock;1;Inward;5514780;;;1274;;;27;;;21;;;67;;
2011;5600;Asia and Oceania;9;Stock;2;Outward;4577671;;;1087;;;22;;;18;;;56;;
2011;5702;Northern America and Europe;8;Flow;1;Inward;815114;;;749;;;51;;;2;;;10;;
2011;5702;Northern America and Europe;8;Flow;2;Outward;1077915;;;991;;;66;;;3;;;14;;
2011;5702;Northern America and Europe;9;Stock;1;Inward;12815386;;;11783;;;62;;;33;;;163;;
2011;5702;Northern America and Europe;9;Stock;2;Outward;15715343;;;14458;;;75;;;40;;;200;;
2011;5706;Europe, Northern America, Australia and New Zealand;8;Flow;1;Inward;878283;;;788;;;55;;;2;;;11;;
2011;5706;Europe, Northern America, Australia and New Zealand;8;Flow;2;Outward;1082319;;;971;;;67;;;3;;;13;;
2011;5706;Europe, Northern America, Australia and New Zealand;9;Stock;1;Inward;13435392;;;12056;;;65;;;33;;;161;;
2011;5706;Europe, Northern America, Australia and New Zealand;9;Stock;2;Outward;16153240;;;14503;;;77;;;39;;;194;;
2011;5703;Central and Southern Asia;8;Flow;1;Inward;64205;;;35;;;4;;;2;;;6;;
2011;5703;Central and Southern Asia;8;Flow;2;Outward;18217;;;10;;;1;;;1;;;2;;
2011;5703;Central and Southern Asia;9;Stock;1;Inward;409045;;;222;;;2;;;12;;;39;;
2011;5703;Central and Southern Asia;9;Stock;2;Outward;136314;;;76;;;1;;;4;;;13;;
2011;5704;Eastern and South-Eastern Asia;8;Flow;1;Inward;317945;;;144;;;20;;;2;;;5;;
2011;5704;Eastern and South-Eastern Asia;8;Flow;2;Outward;385453;;;181;;;24;;;2;;;6;;
2011;5704;Eastern and South-Eastern Asia;9;Stock;1;Inward;3511013;;;1590;;;17;;;19;;;59;;
2011;5704;Eastern and South-Eastern Asia;9;Stock;2;Outward;3459829;;;1622;;;17;;;19;;;58;;
2011;5705;Western Asia and Northern Africa;8;Flow;1;Inward;97244;;;212;;;6;;;3;;;11;;
2011;5705;Western Asia and Northern Africa;8;Flow;2;Outward;84057;;;212;;;5;;;2;;;10;;
2011;5705;Western Asia and Northern Africa;9;Stock;1;Inward;1162524;;;2498;;;6;;;31;;;131;;
2011;5705;Western Asia and Northern Africa;9;Stock;2;Outward;570079;;;1361;;;3;;;15;;;66;;
2011;1400;Developing economies;8;Flow;1;Inward;669561;;;116;;;42;;;3;;;9;;
2011;1400;Developing economies;8;Flow;2;Outward;356817;;;67;;;22;;;1;;;5;;
2011;1400;Developing economies;9;Stock;1;Inward;6432729;;;1111;;;31;;;26;;;85;;
2011;1400;Developing economies;9;Stock;2;Outward;3278109;;;606;;;16;;;13;;;44;;
2011;1410;Developing economies: Africa;8;Flow;1;Inward;47646;;;44;;;3;;;2;;;10;;
2011;1410;Developing economies: Africa;8;Flow;2;Outward;5318;;;6;;;0;;;0;;;1;;
2011;1410;Developing economies: Africa;9;Stock;1;Inward;649401;;;592;;;3;;;29;;;133;;
2011;1410;Developing economies: Africa;9;Stock;2;Outward;153201;;;177;;;1;;;7;;;35;;
2011;1420;Developing economies: Americas;8;Flow;1;Inward;201355;;;349;;;13;;;3;;;16;;
2011;1420;Developing economies: Americas;8;Flow;2;Outward;53447;;;100;;;3;;;1;;;4;;
2011;1420;Developing economies: Americas;9;Stock;1;Inward;1597835;;;2767;;;8;;;27;;;127;;
2011;1420;Developing economies: Americas;9;Stock;2;Outward;456490;;;836;;;2;;;8;;;37;;
2011;1460;Developing economies: Asia and Oceania;8;Flow;1;Inward;420560;;;102;;;26;;;3;;;7;;
2011;1460;Developing economies: Asia and Oceania;8;Flow;2;Outward;298053;;;75;;;18;;;2;;;5;;
2011;1460;Developing economies: Asia and Oceania;9;Stock;1;Inward;4185493;;;1017;;;20;;;25;;;72;;
2011;1460;Developing economies: Asia and Oceania;9;Stock;2;Outward;2668418;;;668;;;13;;;16;;;46;;
2011;1430;Developing economies: Asia;8;Flow;1;Inward;418554;;;102;;;26;;;2;;;7;;
2011;1430;Developing economies: Asia;8;Flow;2;Outward;297964;;;75;;;18;;;2;;;5;;
2011;1430;Developing economies: Asia;9;Stock;1;Inward;4167335;;;1016;;;20;;;25;;;71;;
2011;1430;Developing economies: Asia;9;Stock;2;Outward;2667695;;;669;;;13;;;16;;;46;;
2011;1450;Developing economies: Oceania;8;Flow;1;Inward;2006;;;189;;;0;;;5;;;17;;
2011;1450;Developing economies: Oceania;8;Flow;2;Outward;89;;;8;;;0;;;0;;;1;;
2011;1450;Developing economies: Oceania;9;Stock;1;Inward;18158;;;1696;;;0;;;43;;;154;;
2011;1450;Developing economies: Oceania;9;Stock;2;Outward;723;;;69;;;0;;;2;;;6;;
2011;1500;Developed economies;8;Flow;1;Inward;931574;;;716;;;58;;;2;;;9;;
2011;1500;Developed economies;8;Flow;2;Outward;1270593;;;977;;;78;;;3;;;12;;
2011;1500;Developed economies;9;Stock;1;Inward;14144673;;;10878;;;69;;;29;;;138;;
2011;1500;Developed economies;9;Stock;2;Outward;17624596;;;13561;;;84;;;36;;;172;;
2011;1520;Developed economies: Americas;8;Flow;1;Inward;269273;;;772;;;17;;;2;;;8;;
2011;1520;Developed economies: Americas;8;Flow;2;Outward;448380;;;1286;;;28;;;3;;;13;;
2011;1520;Developed economies: Americas;9;Stock;1;Inward;4363986;;;12514;;;21;;;25;;;130;;
2011;1520;Developed economies: Americas;9;Stock;2;Outward;5406523;;;15504;;;26;;;31;;;162;;
2011;1560;Developed economies: Asia and Oceania;8;Flow;1;Inward;116460;;;548;;;7;;;1;;;5;;
2011;1560;Developed economies: Asia and Oceania;8;Flow;2;Outward;192677;;;906;;;12;;;2;;;8;;
2011;1560;Developed economies: Asia and Oceania;9;Stock;1;Inward;1329288;;;6249;;;6;;;14;;;56;;
2011;1560;Developed economies: Asia and Oceania;9;Stock;2;Outward;1909253;;;8976;;;9;;;20;;;81;;
2011;1530;Developed economies: Asia;8;Flow;1;Inward;53291;;;287;;;3;;;1;;;3;;
2011;1530;Developed economies: Asia;8;Flow;2;Outward;188273;;;1013;;;12;;;2;;;10;;
2011;1530;Developed economies: Asia;9;Stock;1;Inward;709281;;;3817;;;3;;;9;;;37;;
2011;1530;Developed economies: Asia;9;Stock;2;Outward;1471357;;;7917;;;7;;;19;;;77;;
2011;1550;Developed economies: Oceania;8;Flow;1;Inward;63170;;;2352;;;4;;;4;;;14;;
2011;1550;Developed economies: Oceania;8;Flow;2;Outward;4404;;;164;;;0;;;0;;;1;;
2011;1550;Developed economies: Oceania;9;Stock;1;Inward;620007;;;23081;;;3;;;36;;;135;;
2011;1550;Developed economies: Oceania;9;Stock;2;Outward;437897;;;16301;;;2;;;26;;;96;;
2011;1540;Developed economies: Europe;8;Flow;1;Inward;545840;;;739;;;34;;;2;;;12;;
2011;1540;Developed economies: Europe;8;Flow;2;Outward;629535;;;852;;;39;;;3;;;14;;
2011;1540;Developed economies: Europe;9;Stock;1;Inward;8451400;;;11439;;;41;;;38;;;187;;
2011;1540;Developed economies: Europe;9;Stock;2;Outward;10308820;;;13964;;;49;;;47;;;228;;
2011;1600;Developing economies excluding China;8;Flow;1;Inward;545576;;;123;;;34;;;3;;;13;;
2011;1600;Developing economies excluding China;8;Flow;2;Outward;282163;;;71;;;17;;;2;;;7;;
2011;1600;Developing economies excluding China;9;Stock;1;Inward;5721862;;;1292;;;28;;;33;;;134;;
2011;1600;Developing economies excluding China;9;Stock;2;Outward;2853329;;;704;;;14;;;17;;;69;;
2011;1601;Developing economies excluding LDCs;8;Flow;1;Inward;648412;;;132;;;40;;;3;;;9;;
2011;1601;Developing economies excluding LDCs;8;Flow;2;Outward;353442;;;73;;;22;;;1;;;5;;
2011;1601;Developing economies excluding LDCs;9;Stock;1;Inward;6241076;;;1270;;;30;;;26;;;84;;
2011;1601;Developing economies excluding LDCs;9;Stock;2;Outward;3265730;;;673;;;16;;;14;;;45;;
2011;1610;LDCs (Least developed countries);8;Flow;1;Inward;21116;;;24;;;1;;;3;;;11;;
2011;1610;LDCs (Least developed countries);8;Flow;2;Outward;3375;;;6;;;0;;;1;;;3;;
2011;1610;LDCs (Least developed countries);9;Stock;1;Inward;191401;;;219;;;1;;;24;;;95;;
2011;1610;LDCs (Least developed countries);9;Stock;2;Outward;12379;;;22;;;0;;;2;;;10;;
2011;1614;LDCs: Africa;8;Flow;1;Inward;17047;;;31;;;1;;;3;;;14;;
2011;1614;LDCs: Africa;8;Flow;2;Outward;3303;;;11;;;0;;;1;;;4;;
2011;1614;LDCs: Africa;9;Stock;1;Inward;148236;;;268;;;1;;;30;;;118;;
2011;1614;LDCs: Africa;9;Stock;2;Outward;11081;;;34;;;0;;;3;;;14;;
2011;1612;LDCs: Asia;8;Flow;1;Inward;3728;;;12;;;0;;;1;;;5;;
2011;1612;LDCs: Asia;8;Flow;2;Outward;102;;;0;;;0;;;0;;;0;;
2011;1612;LDCs: Asia;9;Stock;1;Inward;41099;;;133;;;0;;;14;;;58;;
2011;1612;LDCs: Asia;9;Stock;2;Outward;1180;;;5;;;0;;;1;;;2;;
2011;1615;LDCs: Islands and Haiti;8;Flow;1;Inward;341;;;27;;;0;;;2;;;9;;
2011;1615;LDCs: Islands and Haiti;8;Flow;2;Outward;-29;;;-15;;;0;;;-1;;;-3;;
2011;1615;LDCs: Islands and Haiti;9;Stock;1;Inward;2067;;;165;;;0;;;13;;;53;;
2011;1615;LDCs: Islands and Haiti;9;Stock;2;Outward;118;;;60;;;0;;;5;;;12;;
2011;1620;LLDCs (Landlocked developing countries);8;Flow;1;Inward;36516;;;85;;;2;;;5;;;22;;
2011;1620;LLDCs (Landlocked developing countries);8;Flow;2;Outward;6403;;;27;;;0;;;1;;;6;;
2011;1620;LLDCs (Landlocked developing countries);9;Stock;1;Inward;229979;;;537;;;1;;;33;;;138;;
2011;1620;LLDCs (Landlocked developing countries);9;Stock;2;Outward;35765;;;133;;;0;;;6;;;29;;
2011;1640;SIDS (Small island developing States) (UN-OHRLLS);8;Flow;1;Inward;46059;;;973;;;3;;;10;;;40;;
2011;1640;SIDS (Small island developing States) (UN-OHRLLS);8;Flow;2;Outward;31851;;;896;;;2;;;7;;;29;;
2011;1640;SIDS (Small island developing States) (UN-OHRLLS);9;Stock;1;Inward;769988;;;16231;;;4;;;163;;;672;;
2011;1640;SIDS (Small island developing States) (UN-OHRLLS);9;Stock;2;Outward;507335;;;13978;;;2;;;112;;;458;;
2011;1641;SIDS: Atlantic and Indian Ocean;8;Flow;1;Inward;1048;;;219;;;0;;;4;;;18;;
2011;1641;SIDS: Atlantic and Indian Ocean;8;Flow;2;Outward;-171;;;-46;;;0;;;-1;;;-4;;
2011;1641;SIDS: Atlantic and Indian Ocean;9;Stock;1;Inward;12011;;;2505;;;0;;;46;;;207;;
2011;1641;SIDS: Atlantic and Indian Ocean;9;Stock;2;Outward;2229;;;594;;;0;;;10;;;46;;
2011;1642;SIDS: Caribbean;8;Flow;1;Inward;3067;;;120;;;0;;;3;;;12;;
2011;1642;SIDS: Caribbean;8;Flow;2;Outward;66;;;4;;;0;;;0;;;0;;
2011;1642;SIDS: Caribbean;9;Stock;1;Inward;50158;;;1956;;;0;;;41;;;195;;
2011;1642;SIDS: Caribbean;9;Stock;2;Outward;2061;;;131;;;0;;;2;;;9;;
2011;1643;SIDS: Pacific;8;Flow;1;Inward;41943;;;2483;;;3;;;13;;;51;;
2011;1643;SIDS: Pacific;8;Flow;2;Outward;31956;;;1901;;;2;;;10;;;39;;
2011;1643;SIDS: Pacific;9;Stock;1;Inward;707819;;;41634;;;3;;;219;;;852;;
2011;1643;SIDS: Pacific;9;Stock;2;Outward;503045;;;29921;;;2;;;156;;;607;;
2011;2623;Low-income developing economies;8;Flow;1;Inward;22780;;;25;;;1;;;3;;;14;;
2011;2623;Low-income developing economies;8;Flow;2;Outward;1255;;;2;;;0;;;0;;;2;;
2011;2623;Low-income developing economies;9;Stock;1;Inward;157092;;;172;;;1;;;19;;;95;;
2011;2623;Low-income developing economies;9;Stock;2;Outward;11086;;;19;;;0;;;2;;;12;;
2011;2622;Middle-income developing economies;8;Flow;1;Inward;118175;;;44;;;7;;;2;;;7;;
2011;2622;Middle-income developing economies;8;Flow;2;Outward;28969;;;11;;;2;;;0;;;2;;
2011;2622;Middle-income developing economies;9;Stock;1;Inward;1206495;;;453;;;6;;;20;;;72;;
2011;2622;Middle-income developing economies;9;Stock;2;Outward;287575;;;109;;;1;;;5;;;17;;
2011;2621;High-income developing economies;8;Flow;1;Inward;528606;;;239;;;33;;;3;;;9;;
2011;2621;High-income developing economies;8;Flow;2;Outward;326593;;;149;;;20;;;2;;;6;;
2011;2621;High-income developing economies;9;Stock;1;Inward;5069142;;;2288;;;25;;;28;;;88;;
2011;2621;High-income developing economies;9;Stock;2;Outward;2979448;;;1359;;;14;;;17;;;52;;
2011;2711;BRICS;8;Flow;1;Inward;298708;;;99;;;19;;;2;;;6;;
2011;2711;BRICS;8;Flow;2;Outward;146550;;;49;;;9;;;1;;;3;;
2011;2711;BRICS;9;Stock;1;Inward;2134680;;;708;;;10;;;15;;;42;;
2011;2711;BRICS;9;Stock;2;Outward;1106891;;;367;;;5;;;8;;;22;;
2011;3412;European Union (2020 …);8;Flow;1;Inward;445037;;;1008;;;28;;;3;;;14;;
2011;3412;European Union (2020 …);8;Flow;2;Outward;461549;;;1046;;;28;;;3;;;14;;
2011;3412;European Union (2020 …);9;Stock;1;Inward;6133527;;;13894;;;30;;;39;;;186;;
2011;3412;European Union (2020 …);9;Stock;2;Outward;7214026;;;16342;;;35;;;46;;;219;;
2011;3916;G20 (Group of Twenty);8;Flow;1;Inward;887406;;;205;;;55;;;2;;;6;;
2011;3916;G20 (Group of Twenty);8;Flow;2;Outward;1041101;;;240;;;64;;;2;;;7;;
2011;3916;G20 (Group of Twenty);9;Stock;1;Inward;11559879;;;2665;;;56;;;20;;;83;;
2011;3916;G20 (Group of Twenty);9;Stock;2;Outward;13205958;;;3045;;;63;;;23;;;94;;
2011;3919;G-77 (Group of 77);8;Flow;1;Inward;512514;;;93;;;32;;;2;;;8;;
2011;3919;G-77 (Group of 77);8;Flow;2;Outward;226122;;;45;;;14;;;1;;;3;;
2011;3919;G-77 (Group of 77);9;Stock;1;Inward;4673978;;;848;;;23;;;21;;;68;;
2011;3919;G-77 (Group of 77);9;Stock;2;Outward;1871054;;;365;;;9;;;9;;;28;;
2011;3905;OECD (Organisation for Economic Cooperation and Development);8;Flow;1;Inward;892533;;;686;;;56;;;2;;;9;;
2011;3905;OECD (Organisation for Economic Cooperation and Development);8;Flow;2;Outward;1210501;;;930;;;74;;;2;;;12;;
2011;3905;OECD (Organisation for Economic Cooperation and Development);9;Stock;1;Inward;13798547;;;10602;;;67;;;28;;;134;;
2011;3905;OECD (Organisation for Economic Cooperation and Development);9;Stock;2;Outward;17207949;;;13221;;;82;;;35;;;167;;
2012;0;World;8;Flow;1;Inward;1459066;;;204;;;100;;;2;;;8;;
2012;0;World;8;Flow;2;Outward;1285421;;;191;;;100;;;2;;;7;;
2012;0;World;9;Stock;1;Inward;22926396;;;3198;;;100;;;30;;;124;;
2012;0;World;9;Stock;2;Outward;22821919;;;3360;;;100;;;30;;;124;;
2012;5100;Africa;8;Flow;1;Inward;57979;;;51;;;4;;;2;;;11;;
2012;5100;Africa;8;Flow;2;Outward;10527;;;12;;;1;;;0;;;2;;
2012;5100;Africa;9;Stock;1;Inward;713601;;;640;;;3;;;29;;;139;;
2012;5100;Africa;9;Stock;2;Outward;174186;;;196;;;1;;;8;;;38;;
2012;5110;Northern Africa;8;Flow;1;Inward;15598;;;71;;;1;;;2;;;9;;
2012;5110;Northern Africa;8;Flow;2;Outward;3098;;;17;;;0;;;0;;;2;;
2012;5110;Northern Africa;9;Stock;1;Inward;219024;;;1003;;;1;;;28;;;127;;
2012;5110;Northern Africa;9;Stock;2;Outward;30025;;;166;;;0;;;4;;;19;;
2012;5120;Sub-Saharan Africa;8;Flow;1;Inward;42381;;;47;;;3;;;3;;;12;;
2012;5120;Sub-Saharan Africa;8;Flow;2;Outward;7429;;;11;;;1;;;0;;;3;;
2012;5120;Sub-Saharan Africa;9;Stock;1;Inward;494577;;;551;;;2;;;30;;;145;;
2012;5120;Sub-Saharan Africa;9;Stock;2;Outward;144162;;;204;;;1;;;10;;;49;;
2012;5121;Eastern Africa;8;Flow;1;Inward;16432;;;45;;;1;;;6;;;22;;
2012;5121;Eastern Africa;8;Flow;2;Outward;-344;;;-2;;;0;;;0;;;-1;;
2012;5121;Eastern Africa;9;Stock;1;Inward;72499;;;206;;;0;;;26;;;97;;
2012;5121;Eastern Africa;9;Stock;2;Outward;3949;;;20;;;0;;;2;;;9;;
2012;5122;Middle Africa;8;Flow;1;Inward;3741;;;26;;;0;;;1;;;5;;
2012;5122;Middle Africa;8;Flow;2;Outward;1243;;;10;;;0;;;1;;;2;;
2012;5122;Middle Africa;9;Stock;1;Inward;91237;;;629;;;0;;;35;;;131;;
2012;5122;Middle Africa;9;Stock;2;Outward;4933;;;39;;;0;;;2;;;9;;
2012;5123;Southern Africa;8;Flow;1;Inward;5936;;;97;;;0;;;1;;;7;;
2012;5123;Southern Africa;8;Flow;2;Outward;2999;;;51;;;0;;;1;;;3;;
2012;5123;Southern Africa;9;Stock;1;Inward;171708;;;2804;;;1;;;37;;;197;;
2012;5123;Southern Africa;9;Stock;2;Outward;113694;;;1920;;;0;;;24;;;132;;
2012;5124;Western Africa;8;Flow;1;Inward;16272;;;48;;;1;;;3;;;15;;
2012;5124;Western Africa;8;Flow;2;Outward;3532;;;11;;;0;;;1;;;3;;
2012;5124;Western Africa;9;Stock;1;Inward;159134;;;470;;;1;;;25;;;146;;
2012;5124;Western Africa;9;Stock;2;Outward;21585;;;65;;;0;;;3;;;20;;
2012;5200;Americas;8;Flow;1;Inward;438811;;;469;;;30;;;2;;;9;;
2012;5200;Americas;8;Flow;2;Outward;410546;;;460;;;32;;;2;;;8;;
2012;5200;Americas;9;Stock;1;Inward;6643412;;;7099;;;29;;;28;;;135;;
2012;5200;Americas;9;Stock;2;Outward;6738232;;;7451;;;30;;;28;;;138;;
2012;5210;Northern America;8;Flow;1;Inward;242193;;;688;;;17;;;1;;;7;;
2012;5210;Northern America;8;Flow;2;Outward;374301;;;1063;;;29;;;2;;;10;;
2012;5210;Northern America;9;Stock;1;Inward;4871917;;;13837;;;21;;;27;;;135;;
2012;5210;Northern America;9;Stock;2;Outward;6195706;;;17596;;;27;;;34;;;171;;
2012;5220;Latin America and the Caribbean;8;Flow;1;Inward;196619;;;337;;;13;;;3;;;15;;
2012;5220;Latin America and the Caribbean;8;Flow;2;Outward;36245;;;67;;;3;;;1;;;3;;
2012;5220;Latin America and the Caribbean;9;Stock;1;Inward;1771495;;;3035;;;8;;;29;;;137;;
2012;5220;Latin America and the Caribbean;9;Stock;2;Outward;542527;;;983;;;2;;;9;;;43;;
2012;5221;Caribbean;8;Flow;1;Inward;1807;;;74;;;0;;;2;;;8;;
2012;5221;Caribbean;8;Flow;2;Outward;553;;;39;;;0;;;1;;;3;;
2012;5221;Caribbean;9;Stock;1;Inward;48204;;;1982;;;0;;;41;;;202;;
2012;5221;Caribbean;9;Stock;2;Outward;1900;;;133;;;0;;;2;;;9;;
2012;5222;Central America;8;Flow;1;Inward;30998;;;192;;;2;;;2;;;9;;
2012;5222;Central America;8;Flow;2;Outward;22810;;;141;;;2;;;2;;;7;;
2012;5222;Central America;9;Stock;1;Inward;504978;;;3129;;;2;;;35;;;148;;
2012;5222;Central America;9;Stock;2;Outward;162197;;;1005;;;1;;;11;;;48;;
2012;5223;South America;8;Flow;1;Inward;163813;;;412;;;11;;;4;;;18;;
2012;5223;South America;8;Flow;2;Outward;12882;;;35;;;1;;;0;;;1;;
2012;5223;South America;9;Stock;1;Inward;1218313;;;3061;;;5;;;27;;;131;;
2012;5223;South America;9;Stock;2;Outward;378429;;;1005;;;2;;;9;;;42;;
